index,id,customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,num_contacts_prev_campaign,churn,age_group,hasloan,camp_success,month_num,quarter,churn_cat
25683,id_12361,56.0,housemaid,married,tertiary,no,6311.0,no,no,cellular,21,nov,78.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
31297,id_28348,31.0,services,single,primary,no,-3.0,yes,yes,cellular,19,nov,685.0,1.0,0,1,Young Adult,True,True,11,Q4,Subscribed
6617,id_37473,39.0,blue-collar,divorced,primary,no,1321.0,yes,no,cellular,20,nov,525.0,1.0,4,1,Adult,True,True,11,Q4,Subscribed
6616,id_30111,39.0,management,single,tertiary,no,2878.0,no,no,cellular,20,nov,109.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
17206,id_31514,30.0,management,single,tertiary,no,590.0,yes,no,cellular,19,nov,165.0,4.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
428,id_24334,40.0,housemaid,divorced,tertiary,no,1237.0,no,no,cellular,21,nov,35.0,7.0,5,0,Adult,False,False,11,Q4,UnSubscribed
17199,id_19459,36.0,management,married,secondary,no,4058.0,no,no,cellular,18,nov,106.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6602,id_11723,39.0,services,single,secondary,no,88.0,no,no,cellular,21,nov,386.0,1.0,0,1,Adult,False,True,11,Q4,Subscribed
24717,id_22633,43.0,services,married,primary,no,1164.0,yes,no,cellular,19,nov,382.0,1.0,5,0,Adult,True,False,11,Q4,UnSubscribed
17192,id_33262,63.0,retired,married,primary,no,1994.0,no,no,telephone,2,nov,477.0,1.0,0,0,Senior,False,False,11,Q4,UnSubscribed
25694,id_20303,37.0,services,married,unknown,no,10191.0,yes,no,cellular,18,nov,204.0,2.0,2,0,Adult,True,False,11,Q4,UnSubscribed
16145,id_9553,55.0,services,married,secondary,no,3546.0,yes,yes,cellular,18,nov,597.0,1.0,2,0,Adult,True,False,11,Q4,UnSubscribed
7679,id_17433,39.0,management,single,secondary,no,9917.0,no,no,telephone,10,nov,106.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
24803,id_8198,51.0,management,married,tertiary,no,1536.0,no,no,cellular,17,nov,340.0,1.0,1,0,Adult,False,False,11,Q4,UnSubscribed
16151,id_38755,48.0,admin.,married,secondary,no,1.0,no,no,cellular,10,nov,226.0,1.0,1,1,Adult,False,True,11,Q4,Subscribed
409,id_3576,41.0,blue-collar,married,secondary,no,3.0,yes,no,telephone,20,nov,52.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
16154,id_15757,33.0,management,single,tertiary,no,3820.0,no,no,cellular,21,nov,207.0,5.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
24733,id_2937,49.0,technician,married,tertiary,no,3437.0,yes,no,cellular,17,nov,130.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
17179,id_21040,43.0,technician,single,secondary,no,768.0,no,yes,cellular,20,nov,238.0,4.0,4,0,Adult,True,False,11,Q4,UnSubscribed
7670,id_759,30.0,blue-collar,single,secondary,no,5742.0,yes,yes,cellular,21,nov,370.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
7663,id_10062,35.0,management,married,tertiary,no,332.0,no,no,cellular,25,nov,103.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
16160,id_13037,39.0,management,married,tertiary,no,3560.0,no,no,cellular,9,nov,271.0,1.0,0,1,Adult,False,True,11,Q4,Subscribed
31293,id_28108,50.0,admin.,married,secondary,no,180.0,no,no,cellular,10,nov,208.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25686,id_9271,58.0,management,divorced,tertiary,no,50.0,yes,no,cellular,21,nov,677.0,4.0,4,0,Adult,True,False,11,Q4,UnSubscribed
410,id_23505,48.0,admin.,married,secondary,no,386.0,no,yes,telephone,20,nov,779.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16043,id_40620,34.0,services,married,secondary,no,4886.0,yes,yes,cellular,18,nov,384.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
24954,id_33688,30.0,services,single,secondary,no,549.0,yes,no,cellular,19,nov,199.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
16999,id_9592,33.0,technician,single,secondary,no,2477.0,no,no,cellular,21,nov,123.0,1.0,2,0,Young Adult,False,False,11,Q4,UnSubscribed
25386,id_18562,44.0,self-employed,married,secondary,no,14146.0,yes,no,cellular,21,nov,515.0,1.0,0,1,Adult,True,True,11,Q4,Subscribed
25162,id_41538,59.0,housemaid,divorced,primary,no,493.0,no,no,telephone,21,nov,189.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25384,id_32823,41.0,self-employed,married,primary,no,2165.0,yes,no,cellular,18,nov,212.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
89,id_20926,34.0,entrepreneur,married,secondary,no,3115.0,yes,no,cellular,20,nov,506.0,1.0,4,0,Young Adult,True,False,11,Q4,UnSubscribed
6921,id_42048,40.0,management,married,tertiary,yes,10.0,yes,no,cellular,21,nov,227.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25174,id_13227,51.0,management,married,tertiary,no,7004.0,no,no,cellular,17,nov,331.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
7137,id_35223,37.0,technician,married,secondary,no,1018.0,yes,yes,cellular,20,nov,211.0,3.0,1,0,Adult,True,False,11,Q4,UnSubscribed
16798,id_37407,40.0,blue-collar,married,secondary,no,5221.0,yes,no,cellular,21,nov,223.0,2.0,1,0,Adult,True,False,11,Q4,UnSubscribed
7135,id_22276,32.0,admin.,married,unknown,no,2777.0,no,no,cellular,19,nov,475.0,1.0,0,1,Young Adult,False,True,11,Q4,Subscribed
31581,id_22899,51.0,blue-collar,divorced,secondary,no,26.0,no,no,cellular,17,nov,222.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
7127,id_44264,31.0,management,married,tertiary,no,3700.0,no,no,cellular,19,nov,289.0,1.0,3,0,Young Adult,False,False,11,Q4,UnSubscribed
78,id_25779,51.0,management,married,tertiary,no,1886.0,no,no,cellular,18,nov,236.0,3.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25188,id_17493,57.0,management,divorced,tertiary,no,1573.0,yes,yes,cellular,17,nov,273.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25189,id_3209,33.0,blue-collar,married,secondary,no,1403.0,no,no,cellular,20,nov,44.0,5.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
6938,id_21836,40.0,entrepreneur,married,tertiary,no,-3.0,yes,no,cellular,18,nov,194.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7123,id_13440,36.0,entrepreneur,married,tertiary,no,-35.0,yes,no,cellular,21,nov,189.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6940,id_6277,53.0,technician,married,secondary,no,615.0,no,no,cellular,17,nov,66.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
31589,id_18683,57.0,management,divorced,tertiary,no,29484.0,no,no,cellular,20,nov,132.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6951,id_42792,29.0,technician,single,tertiary,no,785.0,yes,no,cellular,21,nov,50.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
7153,id_20459,27.0,admin.,single,secondary,no,4592.0,yes,no,cellular,10,nov,138.0,4.0,3,0,Young Adult,True,False,11,Q4,UnSubscribed
7116,id_3192,30.0,blue-collar,divorced,primary,no,507.0,yes,no,cellular,20,nov,173.0,3.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
6911,id_41870,43.0,management,married,secondary,no,3018.0,yes,no,cellular,17,nov,554.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31566,id_39390,31.0,student,single,unknown,no,2325.0,no,no,cellular,9,nov,588.0,2.0,5,0,Young Adult,False,False,11,Q4,UnSubscribed
16850,id_37789,45.0,blue-collar,married,primary,no,2560.0,yes,no,telephone,20,nov,114.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
16526,id_17584,48.0,management,married,tertiary,no,10995.0,yes,no,cellular,19,nov,236.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6887,id_16378,52.0,blue-collar,divorced,primary,no,1483.0,yes,no,cellular,20,nov,109.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7218,id_38929,59.0,retired,married,primary,no,6972.0,no,no,cellular,19,nov,153.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
31548,id_25517,52.0,technician,married,secondary,no,4475.0,yes,no,cellular,19,nov,126.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7217,id_2175,41.0,management,married,primary,no,218.0,yes,no,cellular,20,nov,64.0,4.0,0,0,Adult,True,False,11,Q4,UnSubscribed
110,id_32123,53.0,admin.,married,unknown,no,214.0,no,no,telephone,17,nov,116.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
31552,id_38913,37.0,admin.,divorced,secondary,no,1537.0,yes,no,cellular,21,nov,567.0,4.0,0,1,Adult,True,True,11,Q4,Subscribed
16538,id_17480,29.0,technician,single,tertiary,no,504.0,yes,no,telephone,20,nov,429.0,4.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
7204,id_27898,36.0,services,married,secondary,no,2043.0,yes,no,cellular,19,nov,293.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25132,id_42917,29.0,admin.,married,secondary,no,905.0,yes,no,cellular,20,nov,136.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
7190,id_17747,79.0,retired,divorced,unknown,no,9228.0,no,no,telephone,9,nov,247.0,2.0,0,0,Senior,False,False,11,Q4,UnSubscribed
16546,id_44868,48.0,entrepreneur,married,secondary,no,2653.0,no,no,cellular,17,nov,44.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
31559,id_15909,41.0,blue-collar,married,secondary,no,701.0,yes,yes,cellular,20,nov,1275.0,2.0,2,1,Adult,True,True,11,Q4,Subscribed
103,id_15656,27.0,self-employed,married,tertiary,no,1934.0,no,no,cellular,20,nov,60.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
6902,id_4720,37.0,management,married,tertiary,no,6003.0,yes,no,cellular,18,nov,1001.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25137,id_12977,58.0,self-employed,married,tertiary,no,893.0,yes,no,cellular,18,nov,59.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25138,id_25949,37.0,unemployed,married,secondary,no,223.0,yes,no,cellular,17,nov,193.0,2.0,1,0,Adult,True,False,11,Q4,UnSubscribed
16564,id_22611,41.0,technician,single,secondary,no,2033.0,yes,no,cellular,19,nov,245.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6907,id_25126,31.0,blue-collar,single,primary,no,392.0,no,no,cellular,21,nov,445.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
25203,id_23609,31.0,entrepreneur,divorced,secondary,no,83.0,no,no,telephone,21,nov,97.0,5.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
25347,id_3850,33.0,management,single,tertiary,no,5946.0,yes,no,cellular,19,nov,172.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
67,id_18821,34.0,admin.,single,secondary,no,1069.0,no,no,cellular,20,nov,264.0,2.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
31623,id_44365,41.0,management,married,tertiary,no,7032.0,no,no,cellular,17,nov,80.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6994,id_29755,32.0,technician,married,tertiary,no,7714.0,yes,no,cellular,18,nov,403.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
25305,id_41619,50.0,admin.,married,secondary,no,4180.0,yes,no,cellular,20,nov,153.0,4.0,1,0,Adult,False,False,11,Q4,UnSubscribed
28,id_6701,45.0,admin.,single,secondary,no,10390.0,yes,no,cellular,20,nov,101.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16675,id_38494,32.0,services,single,secondary,no,65.0,yes,no,cellular,21,nov,76.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
16732,id_29637,37.0,technician,married,tertiary,no,94.0,yes,yes,cellular,17,nov,74.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16683,id_27432,43.0,management,single,secondary,no,3686.0,yes,no,cellular,17,nov,51.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25304,id_31696,47.0,management,married,tertiary,no,1368.0,yes,no,cellular,4,nov,66.0,5.0,5,0,Adult,True,False,11,Q4,UnSubscribed
7001,id_41855,27.0,admin.,single,secondary,no,2800.0,no,yes,telephone,18,nov,299.0,2.0,2,0,Young Adult,True,False,11,Q4,UnSubscribed
16692,id_12436,29.0,blue-collar,single,primary,no,1397.0,yes,no,cellular,21,nov,563.0,1.0,3,0,Young Adult,True,False,11,Q4,UnSubscribed
25300,id_27953,47.0,admin.,married,unknown,no,-1.0,yes,no,cellular,21,nov,79.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
31634,id_32957,35.0,management,single,tertiary,no,662.0,yes,no,cellular,19,nov,313.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16696,id_28150,42.0,management,divorced,tertiary,no,8107.0,no,no,cellular,19,nov,39.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
16716,id_11035,54.0,blue-collar,married,primary,no,2441.0,no,yes,cellular,17,nov,342.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31637,id_16678,56.0,admin.,married,secondary,no,227.0,no,yes,cellular,17,nov,41.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
15,id_12246,42.0,management,married,tertiary,no,55.0,yes,no,cellular,17,nov,57.0,1.0,3,0,Adult,True,False,11,Q4,UnSubscribed
10,id_2153,52.0,blue-collar,married,tertiary,no,1779.0,no,no,cellular,19,nov,1195.0,3.0,1,0,Adult,False,False,11,Q4,UnSubscribed
7031,id_26287,40.0,blue-collar,single,secondary,no,492.0,yes,no,cellular,20,nov,391.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
1,id_32289,34.0,blue-collar,married,secondary,no,934.0,no,yes,cellular,18,nov,143.0,2.0,1,0,Young Adult,True,False,11,Q4,UnSubscribed
25314,id_43829,29.0,blue-collar,married,secondary,no,5162.0,no,no,cellular,21,nov,256.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
16740,id_5189,57.0,blue-collar,single,primary,no,3491.0,no,yes,cellular,19,nov,0.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16659,id_19506,42.0,unemployed,single,unknown,no,3935.0,yes,no,cellular,21,nov,189.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7064,id_32054,42.0,services,married,tertiary,no,411.0,yes,no,telephone,19,nov,143.0,4.0,5,0,Adult,True,False,11,Q4,UnSubscribed
25211,id_40492,58.0,technician,married,primary,no,16122.0,no,no,telephone,20,nov,201.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25213,id_40089,30.0,management,married,tertiary,no,6275.0,yes,no,cellular,17,nov,513.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
25340,id_9284,37.0,entrepreneur,married,tertiary,no,6.0,yes,no,cellular,17,nov,199.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25338,id_24689,36.0,self-employed,married,secondary,no,1002.0,yes,no,cellular,21,nov,78.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16761,id_19039,41.0,management,married,secondary,no,151.0,no,no,cellular,19,nov,344.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
7088,id_25954,42.0,management,married,secondary,no,33.0,yes,no,cellular,19,nov,154.0,1.0,2,0,Adult,True,False,11,Q4,UnSubscribed
31604,id_37825,37.0,management,single,tertiary,no,633.0,no,no,cellular,19,nov,117.0,2.0,3,0,Adult,False,False,11,Q4,UnSubscribed
51,id_10463,40.0,blue-collar,single,primary,no,3380.0,yes,no,telephone,20,nov,46.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16643,id_3093,28.0,technician,single,secondary,no,3495.0,yes,no,cellular,19,nov,344.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
25417,id_389,49.0,blue-collar,married,secondary,no,6937.0,no,no,cellular,19,nov,265.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25332,id_25079,33.0,blue-collar,married,primary,no,1521.0,yes,no,cellular,20,nov,63.0,3.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
31609,id_16084,43.0,self-employed,married,tertiary,no,5996.0,yes,no,cellular,18,nov,281.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7074,id_25096,45.0,admin.,married,secondary,no,596.0,yes,yes,cellular,18,nov,175.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
6980,id_5357,59.0,services,single,secondary,no,2233.0,yes,no,telephone,20,nov,54.0,8.0,2,0,Adult,True,False,11,Q4,UnSubscribed
25326,id_20171,31.0,admin.,single,secondary,yes,-267.0,no,yes,cellular,20,nov,474.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
7073,id_13869,44.0,blue-collar,married,primary,no,2027.0,yes,no,cellular,21,nov,128.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25321,id_5491,47.0,technician,married,secondary,no,2.0,yes,no,cellular,19,nov,145.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25248,id_31230,27.0,services,single,secondary,no,676.0,yes,no,cellular,21,nov,110.0,1.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
6984,id_25847,46.0,technician,divorced,secondary,no,-78.0,yes,no,cellular,21,nov,248.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31617,id_40252,51.0,blue-collar,married,tertiary,no,5418.0,yes,no,cellular,21,nov,59.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25239,id_43481,49.0,management,married,tertiary,no,2142.0,no,no,cellular,21,nov,103.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
24959,id_16938,49.0,technician,married,secondary,no,21.0,yes,yes,cellular,17,nov,89.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16518,id_13138,33.0,entrepreneur,married,tertiary,no,966.0,yes,no,cellular,19,nov,117.0,1.0,2,0,Young Adult,True,False,11,Q4,UnSubscribed
7227,id_32613,55.0,management,divorced,unknown,no,3498.0,no,no,cellular,19,nov,168.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
7395,id_32654,32.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,19,nov,171.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
16416,id_11860,40.0,entrepreneur,married,tertiary,no,1019.0,no,no,cellular,19,nov,716.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
7393,id_9036,48.0,blue-collar,married,secondary,no,0.0,no,no,cellular,18,nov,87.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
24985,id_28982,34.0,admin.,divorced,secondary,no,452.0,yes,no,cellular,18,nov,159.0,1.0,1,0,Young Adult,True,False,11,Q4,UnSubscribed
16955,id_6551,37.0,unemployed,married,secondary,yes,1052.0,yes,yes,cellular,21,nov,117.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
24986,id_1255,31.0,technician,single,secondary,no,4942.0,yes,yes,cellular,19,nov,129.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
16423,id_5523,42.0,blue-collar,divorced,secondary,no,896.0,yes,no,cellular,18,nov,119.0,2.0,1,0,Adult,True,False,11,Q4,UnSubscribed
25503,id_37493,38.0,technician,single,secondary,no,162.0,yes,no,unknown,18,nov,25.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7390,id_18295,43.0,management,divorced,secondary,no,644.0,yes,no,cellular,19,nov,435.0,1.0,1,1,Adult,True,True,11,Q4,Subscribed
25500,id_20354,46.0,blue-collar,married,primary,no,5462.0,yes,no,cellular,20,nov,827.0,2.0,0,1,Adult,True,True,11,Q4,Subscribed
6810,id_26769,41.0,housemaid,married,secondary,no,1778.0,yes,yes,cellular,19,nov,127.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16438,id_2197,34.0,management,married,tertiary,no,60.0,no,no,cellular,18,nov,81.0,1.0,2,0,Young Adult,False,False,11,Q4,UnSubscribed
16440,id_11451,30.0,management,single,tertiary,no,2082.0,yes,no,cellular,21,nov,641.0,2.0,4,0,Young Adult,True,False,11,Q4,UnSubscribed
7372,id_10588,38.0,management,divorced,tertiary,no,4689.0,yes,no,telephone,19,nov,211.0,2.0,2,0,Adult,True,False,11,Q4,UnSubscribed
6820,id_33112,52.0,management,divorced,tertiary,no,120.0,no,no,cellular,17,nov,213.0,1.0,2,0,Adult,False,False,11,Q4,UnSubscribed
7369,id_9088,39.0,management,married,tertiary,no,6.0,yes,no,cellular,18,nov,82.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
31481,id_44156,47.0,technician,married,tertiary,no,3936.0,yes,no,cellular,19,nov,489.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25006,id_36408,32.0,technician,single,tertiary,no,6750.0,no,no,cellular,11,nov,217.0,1.0,0,1,Young Adult,False,True,11,Q4,Subscribed
184,id_17544,59.0,technician,married,secondary,no,134.0,yes,no,telephone,16,nov,436.0,13.0,1,0,Adult,True,False,11,Q4,UnSubscribed
31462,id_25403,48.0,technician,married,secondary,no,111.0,no,no,cellular,19,nov,192.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
16446,id_29877,41.0,services,married,secondary,no,9376.0,yes,no,cellular,21,nov,8.0,8.0,1,0,Adult,True,False,11,Q4,UnSubscribed
16411,id_23859,48.0,admin.,married,secondary,no,827.0,yes,yes,cellular,18,nov,43.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
218,id_12332,28.0,management,married,tertiary,no,476.0,yes,no,cellular,21,nov,68.0,5.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
16998,id_12251,28.0,technician,married,secondary,no,2439.0,no,no,cellular,6,nov,315.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
16366,id_40384,30.0,unemployed,single,tertiary,no,1610.0,yes,no,cellular,19,nov,167.0,1.0,2,0,Young Adult,True,False,11,Q4,UnSubscribed
247,id_26788,39.0,technician,married,secondary,no,-3.0,yes,yes,cellular,21,nov,97.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16993,id_42579,48.0,management,married,secondary,no,1584.0,no,yes,cellular,19,nov,86.0,3.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25529,id_40166,37.0,admin.,single,secondary,no,-1.0,no,no,cellular,21,nov,235.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
7416,id_44527,43.0,technician,single,unknown,no,7112.0,yes,yes,cellular,18,nov,33.0,1.0,3,0,Adult,True,False,11,Q4,UnSubscribed
16379,id_9099,54.0,unemployed,married,secondary,no,1677.0,no,no,cellular,18,nov,221.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
31446,id_32337,47.0,management,divorced,tertiary,no,428.0,yes,no,cellular,18,nov,105.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
25525,id_39637,29.0,entrepreneur,divorced,primary,no,4.0,yes,yes,cellular,20,nov,489.0,3.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
25524,id_11426,37.0,blue-collar,single,primary,no,256.0,yes,no,cellular,20,nov,153.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
7412,id_40312,40.0,management,married,tertiary,no,12858.0,yes,no,cellular,19,nov,121.0,4.0,1,0,Adult,True,False,11,Q4,UnSubscribed
6781,id_41631,42.0,admin.,divorced,secondary,no,8036.0,no,no,cellular,20,nov,92.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
24970,id_24558,46.0,blue-collar,single,primary,no,3712.0,yes,no,telephone,20,nov,125.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25519,id_23877,33.0,blue-collar,single,secondary,no,3840.0,yes,no,cellular,18,nov,472.0,3.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
6785,id_3406,43.0,management,divorced,tertiary,no,3148.0,yes,no,cellular,17,nov,116.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
16403,id_30897,47.0,housemaid,single,secondary,no,1383.0,no,no,telephone,21,nov,277.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
6788,id_9558,43.0,management,married,tertiary,no,712.0,yes,yes,cellular,17,nov,113.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25516,id_7038,52.0,management,divorced,tertiary,no,2677.0,no,no,cellular,20,nov,305.0,3.0,0,0,Adult,False,False,11,Q4,UnSubscribed
25515,id_17221,38.0,self-employed,divorced,tertiary,no,6388.0,yes,no,cellular,21,nov,62.0,2.0,0,0,Adult,True,False,11,Q4,UnSubscribed
24974,id_40220,32.0,admin.,married,secondary,no,-4.0,yes,yes,cellular,18,nov,89.0,3.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
6827,id_44862,53.0,blue-collar,married,secondary,no,-4.0,yes,no,cellular,21,nov,0.0,6.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25484,id_9918,37.0,management,single,tertiary,no,1684.0,yes,no,cellular,19,nov,142.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
6830,id_28909,66.0,retired,divorced,primary,no,1840.0,no,no,cellular,25,nov,239.0,1.0,4,0,Senior,False,False,11,Q4,UnSubscribed
143,id_37717,40.0,admin.,single,secondary,no,16.0,yes,no,cellular,18,nov,1961.0,1.0,0,1,Adult,True,True,11,Q4,Subscribed
142,id_31924,31.0,technician,single,secondary,no,141.0,no,no,cellular,20,nov,312.0,4.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
6857,id_6442,31.0,blue-collar,single,primary,no,0.0,yes,no,cellular,20,nov,1328.0,2.0,0,0,Young Adult,True,False,11,Q4,UnSubscribed
25456,id_19887,51.0,blue-collar,divorced,primary,no,4397.0,no,no,telephone,11,nov,253.0,1.0,1,1,Adult,False,True,11,Q4,Subscribed
31519,id_26509,29.0,services,single,secondary,no,192.0,no,no,cellular,21,nov,313.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
25455,id_2436,40.0,management,single,tertiary,no,3676.0,yes,no,cellular,21,nov,136.0,1.0,1,0,Adult,True,False,11,Q4,UnSubscribed
139,id_17767,47.0,admin.,married,secondary,no,14442.0,yes,no,cellular,21,nov,76.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25063,id_21406,59.0,self-employed,divorced,tertiary,no,6514.0,no,no,cellular,20,nov,1020.0,1.0,0,0,Adult,False,False,11,Q4,UnSubscribed
136,id_39819,29.0,blue-collar,married,primary,no,342.0,no,no,telephone,20,nov,12.0,1.0,0,0,Young Adult,False,False,11,Q4,UnSubscribed
6869,id_994,57.0,blue-collar,divorced,secondary,no,4194.0,yes,no,cellular,20,nov,224.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25441,id_17043,40.0,blue-collar,married,secondary,no,688.0,no,no,cellular,20,nov,39.0,2.0,0,0,Adult,False,False,11,Q4,UnSubscribed
7263,id_25060,48.0,admin.,divorced,secondary,no,-640.0,yes,no,cellular,17,nov,139.0,1.0,0,0,Adult,True,False,11,Q4,UnSubscribed
25086,id_44393,61.0,blue-collar,married,secondary,no,16869.0,no,no,cellular,19,nov,96.0,1.0,0,0,Senior,False,False,11,Q4,UnSubscribed
